ACCOUNT NO,LATITUDE,LONGITUDE,DEMAND,START TIME,END TIME,SERVICE DURATION
12556512,41.088077,28.750212,57.74,1300,1600,15
12509484,41.04882,28.88331,45.78,600,1600,10
12584216,41.1926,29.050958,151.43,800,1300,30
12589065,41.028057,28.667359,41.97,800,1200,15
12558016,40.981121,28.79493,49.21,800,1600,10
12584314,41.208662,29.021391,74.58,700,1200,5
12536082,41.03874,28.779453,51.73,1200,1600,15
12510657,41.03546,28.839969,7.47,800,1300,15
12533008,41.008928,28.875645,9,600,1500,10
12556205,40.982849,28.725637,6,600,1600,5
12566513,41.093874,28.997902,220,700,1300,10
12585173,40.983614,28.707373,25.82,1030,1130,20
12556642,41.165366,28.607917,66.6,700,1000,30
12533065,41.005723,28.859664,110.45,600,1600,15
12576123,41.073803,29.017703,137.65,900,1200,10
12508166,41.067534,28.992094,113.35,900,1300,10
12585110,41.006733,28.933975,50.57,900,1300,7
12568585,41.058329,29.015021,350,700,1200,5
12503476,41.07741,29.010656,9.6,800,1000,5
12576331,41.011713,28.931425,248.7,600,1600,10
12588057,41.062204,28.678855,73.18,800,1200,30
12563125,41.062308,28.897824,96.73,600,1600,10
12560304,40.977036,28.719401,101.66,1000,1300,10
12567405,41.08327,28.977421,628.79,600,1000,10
12532356,41.032201,28.818084,480.17,1000,1300,15
12559697,40.995306,28.864999,25.83,700,1300,15
12570173,41.069595,29.000051,30.4,700,1300,10
12541131,41.064325,28.90975,57.27,700,1000,5
12560282,40.983811,28.718146,40.89,600,1600,10
12561327,41.013365,28.559685,29,700,800,10
12548131,41.031553,28.68083,117.22,800,1300,15
12588204,41.012078,28.638976,21.48,900,1000,15
12568524,41.055749,29.034573,31.5,800,1700,10
12532132,41.05287,28.861492,72.13,700,1600,10
12563452,40.99698,28.909242,252,1300,2100,30
12539543,41.07626,28.901403,31.46,700,1500,10
12585013,41.113469,28.996942,240.96,900,1500,5
12588136,41.007852,28.644276,4.8,1000,1100,10
12562174,41.004244,28.688585,187.74,700,1200,5
12520706,41.085926,28.98631,29.23,600,1600,10
12588199,41.010054,28.639555,7.35,600,1600,20
12562006,41.053079,28.645384,841.43,1200,1400,40
12579188,41.047173,28.995333,54,800,1100,15
12545571,40.998725,28.829056,43.2,900,1500,10
12583446,40.964215,28.799801,49.5,800,1300,15
12539803,41.035244,28.922872,7.33,800,1000,5
12576430,41.026222,28.958603,16.83,1000,1300,15
12568127,41.050308,29.008003,71.8,800,1000,10
12583390,40.964313,28.799176,40.32,600,1600,15
12567453,41.035409,28.985622,105.3,800,1200,10
12557610,41.037206,28.648696,211.7,600,1200,15
12538302,41.043169,28.83037,55.57,800,1100,10
12503057,41.05811,28.966397,64,800,1000,10
12560275,40.98201,28.721371,281.72,800,1200,15
12585323,40.987811,28.779394,75.76,800,1700,20
12579396,41.056172,28.98123,218.8,700,1300,10
12520763,41.079313,29.005136,8.53,700,1300,10
12583220,40.988896,28.780682,460,800,1600,20
12591233,41.106785,28.787229,106.54,1300,1600,10
12561399,41.01324,28.597539,7.92,800,930,10
12578163,41.070356,28.972919,47.96,800,1100,35
12549434,40.982603,28.668559,5.25,700,1100,10
12588304,41.011597,28.645611,64.67,700,1200,5
12508368,41.067975,28.997703,55.4,700,1300,10
12576177,41.011236,28.938482,11.6,700,1500,10
12588291,41.00345,28.644494,38.67,800,1300,10
12561287,41.009397,28.661431,82.93,1000,1600,25
12509146,41.0871,28.8755,64.2,1200,1600,10
12537147,41.01725,28.846772,482.25,700,900,20
12588068,41.110071,28.639168,23.75,800,1200,30
12557674,41.03306,28.628661,1191,800,1000,15
12588252,41.008446,28.65713,18.59,700,1300,10
12538018,41.058418,28.842169,777.5,650,1100,5
12585373,41.002798,28.797985,110.97,800,1200,15
12567396,41.029361,28.975191,82.25,800,1000,15
12583182,41.03055,28.91844,27828.55,800,1230,30
12579398,41.05025,28.990424,7.5,700,1300,10
12534060,41.080149,28.894431,427.67,800,1200,15
12576353,41.015937,28.931424,38.17,800,1200,15
12533123,40.99787,28.847152,9.6,700,1200,5
12592319,41.045688,28.788029,15,600,1600,15
12548005,41.005601,28.683564,582,800,1100,15
12557616,41.054785,28.626959,40.5,900,1600,10
12583424,40.959416,28.823307,87.3,600,1600,15
12561567,41.033479,28.533005,9.93,800,1300,15
12545735,41.001532,28.834187,180.84,900,1200,10
12534091,41.080912,28.876955,52.2,600,1600,15
12532643,41.046109,28.853491,52.93,700,1400,15
12509443,41.046702,28.898495,18,600,1600,15
12562175,41.021079,28.694811,46.34,800,1300,15
12532644,41.072135,28.857955,59.64,700,1200,15
12554104,41.022076,28.58654,34.11,800,1400,15
12578161,41.091197,28.995375,35.45,900,1500,50
12541132,41.08012,28.938866,48.75,600,1600,15
12531264,41.0138,28.9086,85.8,900,1200,10
12576435,41.015051,28.933295,2813.9,800,1000,25
12560321,40.991457,28.711829,73.27,900,1400,10
12591177,41.056605,28.790081,33.71,900,1600,10
12531104,41.010912,28.942521,194.57,900,1200,12
12532398,41.036244,28.857986,111.2,700,1600,10
12563645,41.017601,28.911105,316.13,600,1600,15
12567437,41.036337,28.984912,23.6,600,800,15
12555136,41.017469,28.641916,29.4,900,1200,10
12591309,41.070969,28.809208,4276,600,1600,15
12566459,41.107708,28.99969,11.88,700,1200,5
12533041,40.995693,28.862488,251.8,600,1500,10
12554162,41.014362,28.598094,30.54,1000,1500,10
12541122,41.075983,28.946131,69.77,900,1200,15
12569276,41.048598,28.95069,28.64,1000,1300,30
12561516,41.009933,28.528788,29.24,800,1200,10
12557528,41.001755,28.694441,4892.93,530,700,75
12557554,41.015956,28.663427,47.39,800,1200,15
12554047,40.99882,28.621598,17.95,1000,1100,20
12519042,41.114178,29.022586,71.84,600,1600,5
12584100,41.215434,29.031029,122.64,800,1130,20
12555137,41.016759,28.653271,16.13,800,1400,10
12523106,41.087457,28.651003,38,700,1600,15
12566309,41.100517,28.991172,40.13,600,1600,10
12568513,41.04377,29.004125,9.36,700,900,10
12539539,41.079351,28.906317,66.25,600,1600,25
12556421,41.076003,28.632514,137.9,600,1200,15
12509476,41.05114,28.87529,10,900,1300,15
12532245,41.035549,28.893891,60.9,600,1600,10
12537185,41.010398,28.814799,47,1000,1200,30
12584373,41.049069,29.027056,26.55,700,1300,10
12520721,41.078301,29.00778,34.55,800,1000,6
12556516,41.078769,28.752251,80.1,1300,1600,15
12561570,41.026358,28.559838,1455.3,600,1600,15
12576439,41.023575,28.960297,72.28,800,900,30
12515353,41.077886,28.990044,154.93,700,1300,10
12576122,41.051872,28.985828,72.35,1000,1300,19
12520636,41.08686,29.006948,683.8,600,1600,15
12563703,41.021627,28.907838,13,800,1000,10
12584025,41.062197,28.9894,96.02,850,1100,40
12591346,41.088141,28.805057,283.5,700,900,15
12593212,41.107322,28.859979,46.34,1030,1200,10
12520595,41.081115,29.012928,10.4,800,1500,5
12557699,41.0621,28.637779,216.5,800,1200,10
12588168,41.002814,28.643239,11.67,700,800,10
12508359,41.067004,28.994512,231.08,600,1600,15
12534081,41.080874,28.893856,105,600,900,15
12549053,40.984848,28.660013,38.92,600,1600,15
12549559,40.995916,28.675759,13,700,1200,5
12556503,41.070233,28.752381,69,1300,1600,15
12519163,41.101296,28.980109,18,800,1000,5
12561437,41.075568,28.250101,9.6,1000,1300,15
12591404,41.096386,28.79208,239.6,800,1100,15
12537002,41.006817,28.870533,164.69,1000,1400,30
12567420,41.066266,29.006442,31.5,800,1100,15
12519160,41.105685,29.024578,143.4,700,1200,5
12556523,41.057233,28.658524,187.5,700,1100,15
12558014,40.973086,28.804103,47.8,900,1600,15
12538192,41.047815,28.809299,14.16,600,1600,10
12536099,41.035008,28.774205,47.8,1000,1400,15
12576404,41.015488,28.932451,147.24,600,1600,15
12563570,41.024477,28.900892,605.2,700,1200,10
12520652,41.083744,28.99964,128.78,800,1300,15
12504319,41.008215,28.884664,149.57,600,1600,15
12520693,41.076024,29.017099,88.59,700,1200,5
12504362,41.034136,28.872225,39.17,600,1600,15
12562157,40.980979,28.747211,34,700,1200,10
12591354,41.093902,28.789115,55.28,600,1600,10
12557675,41.094096,28.618657,310.7,700,1200,15
12557678,41.057748,28.627601,103.5,900,1300,15
12535047,41.074168,28.728377,69.9,600,1600,15
12557609,41.034087,28.622778,154.5,730,1100,15
12593202,41.086843,28.872162,195.76,900,1100,30
12541047,41.08229,28.91473,61.71,600,1600,15
12520757,41.079535,29.006488,22.2,700,1300,10
12593131,41.132338,28.834847,12.14,600,1600,15
12569383,41.011522,28.960702,299.21,600,1000,15
12559555,40.992104,28.884997,35.47,800,1600,15
12578229,41.215305,28.70779,26.15,700,1200,15
12537171,41.017836,28.844444,109.29,800,1300,15
12519208,41.113301,29.022527,8.85,700,1300,10
12570142,41.061024,29.007212,24.31,800,1300,10
12578017,41.078606,29.003781,17,800,1200,15
12569289,41.014257,28.973375,28.27,600,1000,10
12585383,41.006726,28.795986,29.73,800,1000,15
12576087,41.034883,28.984706,76.49,1000,1300,13
12562158,41.015285,28.690001,77.02,600,1600,15
12556371,41.047074,28.674156,51.73,800,1100,20
12532633,41.035223,28.85857,144.07,900,1200,15
12509360,41.071289,28.88984,421.62,600,1600,10
12591101,41.048836,28.800014,122.77,900,1600,25
12561519,41.025791,28.60084,30.89,700,1200,10
12585337,41.017301,28.7988,54.86,600,1600,10
12536047,41.036274,28.774684,48.45,700,900,15
12593118,41.092976,28.864112,8.85,600,1600,10
12570144,41.068339,29.012279,30,700,1200,5
12539757,41.049267,28.92197,36.96,1200,1600,10
12579379,41.053769,28.987278,89.1,909,1300,15
12568480,41.043581,29.003594,25.95,1100,1200,15
12563527,41.020924,28.905985,401.2,700,1100,10
12584338,41.173328,29.050392,10.8,800,1300,10
12558217,40.986795,28.904323,105,700,1400,15
12588307,41.00881,28.657084,67.1,600,1600,5
12515237,41.081759,28.973286,160,800,1600,10
12539825,41.045171,28.866661,41.26,700,1000,15
12558251,40.981454,28.89108,122.4,800,1200,10
12567493,41.035853,28.970431,4.11,800,1100,10
12592242,41.029513,28.802106,84.95,700,1600,20
12576450,41.014725,28.940444,11.09,1000,1400,15
12556609,41.113665,28.639012,25.09,600,1600,15
12579260,41.048457,28.958449,29.36,800,1200,30
12583426,40.993707,28.794728,71.84,600,1600,15
12562069,40.998456,28.701065,310.35,800,1200,15
12508272,41.065594,28.994875,22.42,800,1000,10
12579321,41.051345,28.987078,396.83,800,900,5
12515261,41.076746,28.981638,62.75,600,1600,15
12578383,41.040607,28.810503,76.32,800,1300,15
12576428,41.020969,28.953071,14.4,800,1200,10
12562128,41.006055,28.681496,531.03,600,1600,10
12545748,41.008135,28.822315,11.52,900,1200,15
12561412,41.01872,28.587799,120.29,800,930,15
12537013,41.014642,28.862735,16.8,600,1600,15
12570156,41.064854,29.009802,154.13,800,1300,15
12510656,40.980838,28.734175,25.75,800,1300,15
12533113,40.993488,28.843296,13.6,800,1600,5
12550187,41.033556,28.448812,2,900,1200,10
12585151,40.978836,28.734922,56.54,800,900,15
12519219,41.118701,29.008087,49.63,700,1300,10
12557694,41.04707,28.648196,38.15,800,1300,10
12560135,40.982012,28.721824,29.69,800,900,10
12537060,41.015219,28.825575,122.54,600,1600,15
12561563,40.998582,28.531221,12.55,700,1300,10
12559671,40.986784,28.867115,72.44,600,1600,10
12563700,41.041921,28.918984,21.5,800,1200,15
12539766,41.057229,28.913725,327.9,600,1600,15
12533056,40.992319,28.84562,10.62,600,1600,10
12534084,41.080867,28.893908,33,600,900,15
12515338,41.081614,28.973339,26.95,900,1200,15
12545768,40.995839,28.850112,96.96,700,900,30
12564506,41.065269,29.02895,50.77,600,1600,10
12060419,41.074922,28.654838,2619.3,700,1200,30
12539817,41.01965,28.857794,85.75,800,1300,15
12557650,41.037493,28.654305,17.6,900,1300,15
12554111,41.007986,28.628689,17.73,800,1300,10
12545016,41.001312,28.881837,53.33,900,1100,5
12591178,41.102154,28.793685,86.53,800,1200,25
12564509,41.057295,29.030074,252.09,600,1600,15
12569139,41.012714,28.960342,108.6,700,1200,20
12504259,41.044711,28.868965,10.5,600,1600,5
12569384,41.014305,28.974822,46.43,600,1000,15
12592220,41.048412,28.801019,50.05,1200,1600,15
12583355,40.957831,28.822744,16.2,800,1600,10
12555108,41.011284,28.660017,62.1,800,1600,20
12567341,41.030269,28.975474,300.57,800,2200,10
12532212,41.050966,28.839042,72.35,700,1600,10
12590684,41.191502,28.596058,2340,800,1000,30
12591128,41.044617,28.782156,79.93,900,1600,35
12509492,41.046162,28.897026,215,600,1600,15
12519207,41.092736,29.035046,11,700,1300,10
12534027,41.080988,28.882384,130.15,600,1600,10
12568417,41.048918,29.026987,207.03,1000,1300,10
12537168,41.018027,28.845247,45.4,800,1000,45
12569042,41.004422,28.975942,74.6,700,1200,15
12520653,41.084952,29.004322,83.14,800,1300,15
12541068,41.048055,28.932464,445.32,600,1630,15
12559444,40.987851,28.872092,183.08,700,1300,25
12563649,41.039751,28.92125,245.98,600,1600,10
12559377,40.995026,28.865011,151.34,800,1600,15
12545578,41.001261,28.87664,71.67,600,1300,15
12504363,41.02784,28.909676,73.5,800,1000,30
12564243,41.077248,29.043047,121.5,600,1600,10
12593080,41.087304,28.885289,48.7,600,1400,15
12559388,40.977722,28.870897,21.57,800,1600,15
12559533,41.044097,28.812811,19.31,700,1600,15
12583299,40.979143,28.793938,63.3,700,1200,15
12539105,41.034044,28.903656,49.8,800,1200,10
12576344,41.021742,28.948936,52.92,800,1500,15
12584381,41.170203,29.054631,65.26,600,1600,15
12591403,41.07251,28.797561,1957,900,1100,15
12593012,41.091762,28.883818,52.95,700,1400,10
12593125,41.10652,28.860472,66.76,600,1200,10
12538097,41.040763,28.813555,45.38,900,1100,20
12559688,40.995835,28.885993,14.3,600,1600,15
12591369,41.081225,28.808385,17,900,1100,15
12578144,41.07905,29.000053,43.63,800,1100,45
12556671,41.064698,28.658062,27.16,1000,1300,15
12568546,41.043268,29.004047,40.5,800,1000,5
12566358,41.090754,29.000786,566.07,800,1400,20
12548065,41.023436,28.684214,80,600,1600,15
12567519,41.03378,28.984186,9.77,1100,1200,10
12548137,41.013701,28.678151,148.75,900,1200,15
12576060,41.129433,29.043217,127.92,800,1300,15
12568609,41.045195,29.003197,50.7,800,1300,10
12578165,41.064275,28.977556,65.18,900,1300,10
12520631,41.082915,29.011961,1587.75,600,1100,30
12576427,41.016543,28.951168,9.6,1000,1300,10
12550166,41.087196,28.206141,100.8,900,1300,10
12509171,41.091675,28.870257,61.51,1200,1600,15
12564128,41.077863,29.043903,11.39,1000,1300,10
12583443,40.981616,28.792879,53.6,700,1300,15
12559406,40.977695,28.870912,127.5,900,1200,20
12585326,41.01541,28.797541,115,800,1700,20
12567255,41.035352,28.977771,190.04,650,1400,5
12568523,41.045792,29.002794,85.68,800,1100,10
12555143,41.00953,28.659812,10.2,700,1200,5
12567477,41.030713,28.988515,58.01,1000,1200,5
12568529,41.047198,29.002212,20.7,800,1000,10
12548103,41.041334,28.678012,44,800,1200,15
12509242,41.025217,28.891803,84.06,600,1600,10
12503150,41.065987,29.002982,70.25,900,1200,10
12588306,41.006116,28.658654,20.95,900,1300,10
12535006,41.055805,28.757728,79.28,800,1200,10
12570178,41.078397,29.008562,191.36,700,1300,10
12520668,41.076044,29.017514,12.39,600,800,10
12541062,41.086211,28.899228,41.06,600,1600,10
12560328,40.979732,28.71229,35.15,800,1500,15
12519052,41.114032,29.022337,77.22,600,1600,10
12554123,40.991916,28.611154,39.74,1000,1400,10
12508363,41.061297,28.987258,37.5,700,1300,10
12509491,41.045657,28.904983,37.47,600,1600,15
12576438,41.01527,28.929444,16.8,800,1300,15
12585436,41.021838,28.797043,67.4,800,1400,15
12504175,41.006305,28.883969,79.13,1000,1500,15
12566494,41.090616,29.004226,92.34,700,1300,10
12594151,41.10005,28.790262,12.79,900,1200,15
12512911,41.002213,28.830331,78.68,600,1600,15
12060082,41.030161,28.649487,3874,830,1600,30
12504281,41.037328,28.882523,1382.2,600,1600,15
12579311,41.052244,28.993033,327.25,600,1600,15
12555117,41.02573,28.632974,124.95,600,800,10
12566338,41.100019,28.999872,55,700,1600,5
12562111,41.022209,28.686587,136.51,900,1400,15
12556482,41.063352,28.685818,115.5,930,1600,15
12579331,41.054068,28.981948,131.87,800,900,5
12555154,41.019544,28.645982,11.88,800,1300,15
12570170,41.071914,29.013326,44.61,800,1300,15
12535029,41.077574,28.750714,93.76,600,1600,10
12558169,41.010317,28.907806,8.85,800,1200,10
12554097,40.983511,28.64363,54.84,600,1600,15
12556564,41.058112,28.668385,87.3,900,1400,10
12554132,41.003265,28.628696,29.6,800,1300,10
12561359,41.025815,28.601951,121.8,600,900,10
12558261,41.002638,28.913621,27.2,800,1300,15
12533069,41.008679,28.859432,6.3,600,1600,15
12591308,41.072582,28.81053,66.67,600,1600,20
12557558,41.021768,28.687811,23.45,1000,1200,20
12566233,41.085864,29.008189,97.13,600,1200,5
12519149,41.113599,29.017191,49.2,600,1600,10
12508333,41.066827,28.996879,13.74,800,1300,15
12537173,41.011976,28.814952,9,600,1400,15
12548139,41.04395,28.663653,70.8,1000,1300,15
12593030,41.097982,28.905936,37.04,830,1600,30
12579391,41.05691,28.981139,25.74,900,1200,5
12591133,41.185631,28.740149,19.46,800,1200,25
12570016,41.068211,29.006106,52.8,800,1100,15
12584182,41.158383,29.035778,29.88,700,1200,10
12535008,41.039234,28.764787,21,800,1600,15
12532648,41.035975,28.859038,14.8,900,1300,15
12569315,41.008005,28.976705,1927.99,800,1200,15
12508339,41.066867,28.996289,127.15,800,1300,10
12593066,41.103085,28.897894,7.73,830,1600,30
12557695,41.051083,28.631955,2230.38,700,1200,15
12593045,41.098837,28.891467,103.31,1200,1600,60
12539829,41.036597,28.883202,318.6,900,1200,30
12563287,41.062934,28.89656,94.77,600,1600,15
12588289,41.003987,28.642808,10,800,1400,15
12533061,41.003828,28.882005,28.3,600,1300,15
12563481,41.020758,28.911305,434.33,600,1000,25
12520572,41.06806,29.015343,91.58,800,1100,20
12515343,41.081932,28.96311,43.27,1100,1400,15
12588265,41.0093,28.642742,227.5,600,1600,20
12548120,41.038208,28.677633,20.97,900,1300,10
12561455,41.074627,28.247662,35.08,800,1400,15
12545753,40.995076,28.836891,39.33,700,1300,15
12545510,41.005595,28.845798,21.1,600,1600,15
12583416,40.990624,28.797697,23.38,600,1200,15
12538205,41.037702,28.817186,84.34,600,1000,15
12554185,40.997999,28.624905,10.62,800,1300,15
12510635,41.144138,28.460485,14,800,1300,10
12559419,40.977956,28.875675,20.05,1000,1500,20
12533170,41.002515,28.870499,24.74,800,1300,15
12578354,41.169367,28.905308,48.33,700,1200,5
12537176,41.002703,28.852088,17.64,600,1300,15
12539594,41.080142,28.929051,6.65,830,1400,20
12563668,41.016906,28.906186,44.28,800,1400,15
12510632,41.143893,28.465661,72.1,700,1200,10
12556535,41.154577,28.620865,36.88,600,1200,25
12557672,41.056194,28.627625,336.5,700,1200,15
12503341,41.078669,29.010267,16.54,800,1100,15
12562076,41.032151,28.705606,110.78,700,1300,15
12537164,41.010969,28.816445,14.16,900,1200,10
12554159,41.025307,28.626816,14.39,900,1400,10
12539806,41.070483,28.895173,73.64,800,1000,5
12538303,41.048309,28.811608,92.79,1000,1400,15
12532518,41.031618,28.856178,28.44,1100,1600,15
12501008,41.079706,29.006897,18.59,800,1000,5
12503445,41.0455,28.966506,24.65,700,1000,10
12559520,40.980868,28.875963,74.33,700,1000,20
12591390,41.101396,28.789799,51.43,900,1200,15
12534047,41.080451,28.894544,485.93,530,1430,5
12592218,41.057566,28.80386,81.03,1200,1600,15
12534066,41.073528,28.904191,25.67,900,1100,5
12509433,41.060814,28.851041,57.67,800,1600,5
12568473,41.056636,29.0062,46.18,1000,1200,20
12554103,41.017962,28.59123,43.65,700,1400,15
12564026,41.067826,29.003727,585,900,1200,30
12549042,40.990475,28.629609,1041.75,600,1600,15
12519180,41.114102,29.022499,31.48,800,1300,10
12538191,41.032231,28.823443,12.39,800,1200,10
12570184,41.078266,29.008847,63.3,700,1300,10
12556483,41.06768,28.691268,39.8,930,1600,30
12560252,40.980617,28.731234,10.33,700,1300,15
12579374,41.058664,28.965573,6.48,600,1600,10
12562100,41.0055,28.714575,463.74,800,1300,20
12566271,41.069592,29.010894,99.63,650,1000,15
12588286,41.007221,28.658756,15.75,900,1200,10
12537186,41.015172,28.825758,30,800,1400,15
12508366,41.06857,28.986539,116.83,700,1300,10
12538281,41.036461,28.81589,78.28,1000,1200,35
12515305,41.093723,28.971998,34.12,600,1600,15
12554131,41.016195,28.626915,3.2,900,1200,15
12570041,41.06046,29.010097,6.17,800,1100,5
12555151,41.035597,28.841533,6,800,1500,10
12563686,41.029412,28.911326,80,1000,1200,20
12537123,41.010742,28.874005,74.66,800,1600,10
12561365,41.014958,28.549904,50,700,1300,20
12520735,41.07708,29.00879,653.14,1000,1200,20
12559718,40.978515,28.875482,9.72,800,1300,15
12566482,41.092578,28.994066,1.8,800,1000,15
12541130,41.074817,28.920695,27.26,600,1600,15
12515292,41.093048,28.968694,65.28,700,1200,5
12559743,40.991897,28.834017,20.55,800,1000,30
12563299,41.044266,28.896095,25.5,800,1600,5
12583458,40.964819,28.80327,40.3,600,1600,15
12562084,40.996223,28.706906,208.16,600,1600,15
12561552,41.0265,28.557945,254.5,800,1300,10
12548013,41.012451,28.6709,105.45,830,1200,15
12567347,41.030838,28.988621,98.13,1000,1300,20
12559744,40.983543,28.876741,46.96,1100,1400,15
12515312,41.071894,28.966505,215.33,700,1300,5
12583196,41.0354,28.903733,48.24,830,1200,20
12557653,41.047742,28.644301,97.5,800,1600,8
12504291,41.04069,28.881635,11.28,600,1600,10
12584329,41.246476,29.036729,61.2,700,1200,5
12567505,41.031755,28.975629,22.77,800,1300,15
12563573,41.037621,28.922709,19.28,600,1400,15
12555011,40.984466,28.674547,54.2,1100,1300,15
12533062,41.003,28.870942,16.2,600,1600,15
12563694,41.037086,28.912225,97.41,800,1300,15
12593021,41.093296,28.865532,111.53,830,1200,15
12545560,40.994479,28.845294,413.38,600,1500,10
12510654,41.134237,28.474175,14.09,800,1500,15
12576323,41.019173,28.953013,29.25,1100,1600,5
12545584,40.994438,28.845306,45.8,600,1600,10
12519222,41.114103,29.021645,29.76,700,1300,10
12554129,41.004191,28.625842,23.94,900,1300,10
12556610,41.057601,28.668251,86.63,800,1600,8
12563708,41.033149,28.90956,62.22,900,1400,15
12592329,41.040415,28.793417,110.55,700,900,15
12567474,41.029636,28.988159,126.41,1100,1200,15
12576422,41.016724,28.942208,169.51,800,1300,15
12504213,41.035093,28.881629,47.6,700,800,15
12592197,41.058794,28.928373,73.51,900,1400,20
12593032,41.108023,28.86353,171.88,900,1600,15
12563674,41.036937,28.909398,145.8,800,1200,10
12585157,40.978914,28.724317,44.48,1100,1200,25
12594136,41.124742,28.766897,41.2,700,900,15
12560325,40.993817,28.698807,65.2,700,1200,5
12585434,40.986059,28.785324,19.8,1000,1500,15
12559747,40.991363,28.867861,45.48,800,1300,15
12569375,41.016153,28.973209,10.62,800,1200,10
12576296,41.003933,28.928139,72.07,1200,1400,5
12590646,41.03055,28.91844,58.47,600,1600,10
12564183,41.081373,29.036393,9.95,800,1100,5
12570167,41.068065,29.008835,32.41,800,1300,20
12537133,41.020735,28.836291,151.5,600,1600,5
12536037,41.040431,28.770565,75.19,1000,1600,15
12584371,41.167529,29.057497,53.9,700,1300,10
12592370,41.042418,28.804141,69.4,700,900,15
12566518,41.095605,28.987805,431.9,700,1300,10
12545725,41.002831,28.842061,150.99,800,1600,5
12531126,41.0001,28.9015,45.64,800,1200,15
12554167,41.003205,28.631411,30.21,900,1200,10
12567337,41.033771,28.987726,81.2,700,1200,15
12588067,41.039882,28.651484,28.28,830,1200,20
12504334,41.035994,28.874337,140.08,600,1600,10
12557663,41.057748,28.627601,199.67,800,1600,20
12545122,40.999664,28.8601,18.32,600,1600,10
12570135,41.069052,29.009439,19.99,800,1300,10
12532013,41.021379,28.866786,20.85,600,1600,5
12556620,41.057587,28.683656,35.69,800,1600,8
12585422,41.006956,28.79771,71.8,800,1100,15
12584243,41.168041,29.05746,35,800,1600,15
12568366,41.076051,29.043024,149.5,800,1300,10
12557281,41.016783,28.783136,30.35,700,1000,10
12566151,41.084342,29.005014,85,600,1200,10
12556436,41.133967,28.635306,48,600,1100,20
12538267,41.04159,28.819557,15.2,900,1200,15
12563465,41.036523,28.909704,21.27,900,1600,20
12557584,41.032921,28.677438,50.68,600,1600,10
12555118,41.009597,28.668358,73.1,800,1600,6
12538259,41.023979,28.814658,17.25,900,1100,20
12539830,41.028384,28.881907,55.75,800,1300,15
12556548,41.062444,28.67924,9.6,800,1600,20
12532639,41.040235,28.859311,8.43,1000,1200,15
12508243,41.062427,28.989371,211.4,800,1100,15
12584097,41.17804,28.991675,46.61,800,1130,20
12534003,41.067991,28.896256,334.47,600,1200,15
12579111,41.056394,28.845183,35.74,900,1600,30
12568619,41.048578,28.99952,25.25,700,1300,10
12588281,41.005723,28.660993,1005.88,600,1600,15
12556568,41.011915,28.643729,150.55,800,1700,20
12591230,41.074951,28.790657,39.62,800,1600,10
12558282,40.99278,28.894211,13.8,800,1900,15
12556644,41.059119,28.67257,13.06,900,1300,10
12567345,41.042088,28.966707,11.67,1000,1400,20
12541081,41.051774,28.929598,120,800,1000,10
12576056,41.078258,29.003731,237.49,800,1100,15
12592221,41.048096,28.801405,46.59,1200,1600,15
12515066,41.048393,28.942747,122,600,1200,15
12566510,41.098363,28.996555,31.83,700,1300,10
12515132,41.068529,28.974134,5751.35,600,1600,30
12588094,41.005317,28.626797,65.57,900,1000,15
12532464,41.043247,28.848231,108.9,900,1600,10
12538081,41.019987,28.817805,17.57,700,1600,15
12562177,40.99765,28.711481,80.35,800,1300,15
12537170,41.020281,28.839943,84.2,800,1200,5
12555013,41.01815,28.635972,40.44,600,1600,20
12515347,41.090398,28.970941,79,900,1200,15
12591195,41.079986,28.794214,118.6,900,1600,15
12593137,41.105951,28.871313,10.62,600,1600,15
12583455,40.973094,28.80435,27,800,1300,15
12568583,41.054129,29.026691,79.62,800,1000,5
12556668,41.069647,28.663289,44.85,600,1600,15
12548108,41.046334,28.679273,39.1,700,1200,10
12559345,40.961178,28.833169,56.52,800,1400,10
12539526,41.058191,28.924298,32.21,1000,1200,40
12539751,41.084749,28.927816,248.77,600,1300,10
12554153,41.018488,28.628278,3,1000,1400,15
12504324,41.021043,28.880586,11.34,800,1200,15
12562075,40.995586,28.710634,119.74,700,1300,15
12532624,41.047119,28.8566,24.88,900,1200,15
12584068,41.103825,29.046575,76.75,800,1100,15
12554172,40.99419,28.630445,230,700,1200,5
12558142,40.993227,28.903967,100.48,800,1600,10
12549441,40.991802,28.627037,27.44,700,1200,5
12570175,41.072684,29.002234,22.93,700,1300,10
12569365,41.01086,28.959194,83.25,700,1000,10
12520483,41.109364,29.016264,21.24,800,1100,5
12515331,41.084962,28.97747,193.38,600,1600,15
12594144,41.117953,28.773648,53.39,900,1200,15
12519178,41.113803,29.022206,53.45,800,1300,10
12592358,41.052406,28.806484,4,800,1200,5
12558245,40.998387,28.909763,20.15,600,1600,15
12563601,41.047563,28.932842,16.82,600,1600,10
12591089,41.050164,28.784436,141.54,900,1600,50
12568486,41.049752,29.002085,25,900,1200,20
12578162,41.083039,28.989572,47.09,800,1300,15
12579388,41.050829,28.994374,226.66,900,1200,15
12556640,41.055925,28.66788,12.98,700,1200,5
12560270,40.995342,28.700618,761.25,600,1200,15
12501012,41.066692,28.974287,130.42,600,700,5
12556598,41.059407,28.668859,15.71,800,1600,16
12585161,41.004836,28.794627,38.16,900,1600,35
12584374,41.124532,29.054159,33.3,700,1300,10
12508271,41.066899,28.996215,300.15,800,1100,10
