ACCOUNT NO,LATITUDE,LONGITUDE,DEMAND,START TIME,END TIME,SERVICE DURATION
12533053,41.00182,28.870651,68.8,600,1600,10
12583470,40.973484,28.799348,27.5,800,1000,30
12549047,41.009584,28.636552,128.37,600,1600,15
12584299,41.129506,29.049775,13.13,700,1200,5
12588157,40.982036,28.671956,94.54,1100,1300,20
12592221,41.048096,28.801405,46.59,1200,1600,15
12594131,41.191462,28.720991,11.85,900,1200,15
12554105,41.004568,28.625183,9.9,900,1400,10
12503455,41.079678,29.006583,33.62,600,1600,10
12568586,41.041823,29.007036,52.83,1000,1200,5
12537154,41.015494,28.878062,28.8,800,1300,20
12569387,41.014274,28.974902,10.8,900,1200,10
12564285,41.077084,29.027432,175.65,700,1200,5
12588300,41.009586,28.652447,35.28,1000,1400,10
12584375,41.160929,29.044276,90.67,700,1300,10
12549441,40.991802,28.627037,27.44,700,1200,5
12519144,41.113399,29.034737,219.9,700,1200,5
12564237,41.085133,29.046756,149.71,800,1400,15
12533043,41.002454,28.864614,92.83,600,1600,15
12509467,41.053999,28.894378,44.03,800,1100,15
12519137,41.111376,29.02503,30.98,700,1200,5
12591372,41.122435,28.805086,192.55,700,900,15
12591218,41.098852,28.792332,43.37,800,1400,10
12591214,41.113973,28.768181,34.65,600,1400,15
12532521,41.045671,28.831854,73.98,1200,1600,10
12588299,40.997186,28.648002,11.1,900,1300,10
12515131,41.100826,28.979628,31.98,800,1130,10
12591311,41.188758,28.737979,78.3,600,1600,20
12584182,41.158383,29.035778,29.88,700,1200,10
12592195,41.104709,28.86428,96.07,830,1400,35
12537046,41.00601,28.870769,193.1,600,1600,15
12556496,41.181649,28.615764,6.3,900,1600,15
12541118,41.068159,28.93957,23.68,800,1200,15
12576441,41.024612,28.940312,16.61,1000,1300,15
12563614,41.050483,28.906856,10.85,600,1600,15
12504299,41.039495,28.881952,82.97,600,1600,5
12564245,41.085406,29.046856,10.62,800,1700,10
12576390,41.010163,28.946644,66.73,700,1200,15
12509367,41.045905,28.895986,12,600,1600,10
12559660,40.97777,28.871382,121.73,700,1600,15
12558107,41.009753,28.914743,94.07,1200,1600,5
12545597,40.997294,28.848403,83.41,1000,1400,30
12508304,41.062778,28.992764,198,600,900,20
12541054,41.077746,28.947017,47.19,530,1430,5
12576450,41.014725,28.940444,11.09,1000,1400,15
12515347,41.090398,28.970941,79,900,1200,15
12539781,41.071142,28.905281,575.9,700,1300,15
12579238,41.061773,28.973038,477,600,1000,30
12591309,41.070969,28.809208,4276,600,1600,15
12537170,41.020281,28.839943,84.2,800,1200,5
12563452,40.99698,28.909242,252,1300,2100,30
12576422,41.016724,28.942208,169.51,800,1300,15
12504308,41.028426,28.874386,163.75,600,1600,5
12537182,41.011701,28.819062,11,800,1300,15
12523117,41.122414,28.634297,10255,600,900,45
12515305,41.093723,28.971998,34.12,600,1600,15
12576446,41.012734,28.961956,942.5,800,1000,45
12559419,40.977956,28.875675,20.05,1000,1500,20
12537063,41.007843,28.871671,144.05,600,1300,40
12539788,41.048311,28.920431,30,500,2000,10
12520706,41.085926,28.98631,29.23,600,1600,10
12549055,40.993585,28.662636,30,600,1600,15
12508214,41.061143,28.987339,185.73,800,1200,10
12592171,41.0979,28.863936,29.4,830,1200,35
12535180,41.008545,28.657301,11.3,800,1300,15
12568630,41.047956,29.006591,10.8,800,1200,10
12533134,40.995211,28.842792,66.42,1200,1800,15
12519169,41.110916,29.022907,4,700,1200,5
12509448,41.060896,28.899103,172.84,900,1100,10
12539752,41.075909,28.922983,10.62,600,1600,10
12503057,41.05811,28.966397,64,800,1000,10
12591178,41.102154,28.793685,86.53,800,1200,25
12545725,41.002831,28.842061,150.99,800,1600,5
12567473,41.026523,28.978366,68.95,1100,1300,5
12568617,41.049817,29.025856,13.2,700,1300,10
12588267,41.012565,28.645005,515,600,1600,15
12510623,41.032533,28.451485,9.1,900,1300,10
12566233,41.085864,29.008189,97.13,600,1200,5
12584156,41.119226,29.069052,40.16,900,1500,5
12509476,41.05114,28.87529,10,900,1300,15
12584270,41.239874,29.031407,87.18,700,1400,10
12568088,41.042886,29.006914,36.3,700,1000,10
12533008,41.008928,28.875645,9,600,1500,10
12508366,41.06857,28.986539,116.83,700,1300,10
12508357,41.069058,28.991884,37.85,700,1300,10
12539543,41.07626,28.901403,31.46,700,1500,10
12561399,41.01324,28.597539,7.92,800,930,10
12538303,41.048309,28.811608,92.79,1000,1400,15
12520752,41.085925,28.986385,27.47,600,1600,10
12545753,40.995076,28.836891,39.33,700,1300,15
12539614,41.061157,28.91368,129.25,600,1600,10
12570094,41.065841,29.008506,13.99,800,1000,10
12559668,40.991362,28.830754,152.65,600,1600,15
12585014,41.035678,28.790719,44.53,900,1600,25
12568556,41.042712,29.009881,1427.4,800,1000,10
12537136,41.013948,28.816309,53.49,800,1600,5
12578124,41.099556,28.998078,73.67,900,1500,30
12562125,41.023312,28.686405,13.83,700,1200,10
12535008,41.039234,28.764787,21,800,1600,15
12539822,41.038998,28.879379,55.13,600,900,15
12593186,41.086757,28.902365,18.53,1000,1400,10
12568325,41.053464,28.995142,5,1000,1600,5
12541125,40.988044,28.895442,56.62,600,1600,15
12561552,41.0265,28.557945,254.5,800,1300,10
12545732,40.999259,28.827054,47.3,700,900,15
12579393,41.056402,28.993287,52.14,600,1600,10
12576155,41.039949,28.982962,15.48,900,1200,20
12515319,41.092347,28.97518,9.6,800,1300,15
12554123,40.991916,28.611154,39.74,1000,1400,10
12503481,41.079377,29.006502,124.12,600,1600,15
12568601,41.07606,29.042999,15.3,800,1300,15
12591403,41.07251,28.797561,1957,900,1100,15
12563704,41.047027,28.933142,77.88,700,1300,10
12593211,41.08702,28.902257,50.4,1000,1300,15
12585161,41.004836,28.794627,38.16,900,1600,35
12569319,41.007322,28.953585,11.8,800,1200,15
12567404,41.034322,28.979197,257.3,700,1000,40
12504363,41.02784,28.909676,73.5,800,1000,30
12594144,41.117953,28.773648,53.39,900,1200,15
12545653,41.000857,28.834353,87.7,600,1600,10
12509222,41.053369,28.890245,122.45,600,1600,15
12520708,41.078269,29.012352,119.58,700,1200,5
12579349,41.057996,28.982798,22.92,800,1000,5
12570135,41.069052,29.009439,19.99,800,1300,10
12570088,41.065773,29.008288,10.8,1000,1200,10
12548082,41.033758,28.699318,15.65,600,1600,15
12537060,41.015219,28.825575,122.54,600,1600,15
12558240,40.995387,28.909849,13.8,600,1600,15
12549025,40.989455,28.673488,37.75,600,1600,15
12541062,41.086211,28.899228,41.06,600,1600,10
12584338,41.173328,29.050392,10.8,800,1300,10
12562075,40.995586,28.710634,119.74,700,1300,15
12509325,41.084778,28.882091,56.93,1300,1600,10
12566358,41.090754,29.000786,566.07,800,1400,20
12585437,40.986152,28.785612,49.84,8000,1400,15
12576145,41.056939,28.98095,88.09,900,1200,15
12558292,40.996804,28.88613,10.62,700,730,25
12568513,41.04377,29.004125,9.36,700,900,10
12593174,41.100427,28.869062,20.12,900,1100,5
12570178,41.078397,29.008562,191.36,700,1300,10
12568606,41.043844,28.998571,25.5,800,1200,10
12519163,41.101296,28.980109,18,800,1000,5
12559555,40.992104,28.884997,35.47,800,1600,15
12591090,41.0111,28.8674,65.21,1000,1500,25
12536041,41.054535,28.790264,375.8,600,1600,15
12542085,40.997956,28.924318,77.25,700,1200,15
12556395,41.040383,28.654092,42.4,600,1200,15
12578266,41.110532,29.032288,152,800,1200,5
12532250,41.050666,28.875432,309.2,600,1600,20
12509492,41.046162,28.897026,215,600,1600,15
12584315,41.121653,29.053544,50.75,600,1600,10
12578367,41.080847,28.97346,29.75,700,1200,5
12508136,41.067444,28.996353,20,700,1000,10
12558284,40.998475,28.903131,42.05,700,1400,15
12556523,41.057233,28.658524,187.5,700,1100,15
12557358,40.975664,28.798281,9.82,800,1600,10
12557613,41.087853,28.627352,55.26,830,1200,20
12576059,41.13745,29.037775,126.91,800,1300,15
12557424,41.109184,28.803107,284.62,1200,1600,25
12531275,41.030857,28.948299,20.6,600,1200,5
12532633,41.035223,28.85857,144.07,900,1200,15
12564198,41.07552,29.018903,56.52,600,1600,5
12515333,41.072029,28.966315,6.64,800,1000,45
12585157,40.978914,28.724317,44.48,1100,1200,25
12584101,41.134209,29.039869,152.73,800,1130,20
12559574,40.977552,28.872459,219.55,800,1200,15
12554141,40.994488,28.630555,31,800,1200,10
12533116,40.995938,28.862056,1554.85,600,1600,10
12583065,41.049411,28.858969,91.4,900,1600,30
12534089,41.081769,28.893281,781.9,600,900,20
12583386,40.979776,28.792621,29.33,600,1600,15
12537179,41.007048,28.82183,31.75,800,1300,15
12545722,40.999435,28.828125,34.46,600,1600,10
12584379,41.142553,29.029813,26.31,600,1600,15
12508321,41.066949,28.994099,87.1,800,1000,5
12594139,41.260748,28.715894,30.98,700,1200,5
12560320,40.976373,28.741204,31.92,700,1200,5
12593137,41.105951,28.871313,10.62,600,1600,15
12588323,41.010928,28.64423,104.66,700,1300,10
12532644,41.072135,28.857955,59.64,700,1200,15
12561315,41.000484,28.542349,9.56,1100,1230,10
12559742,40.985095,28.87114,78.5,800,1000,30
12509395,41.063425,28.867049,19.35,600,1600,15
12563197,41.065108,28.865761,105,600,1300,25
12566104,41.155133,28.912239,49.4,800,1400,10
12564515,41.084557,29.026819,24.51,700,1300,10
12520688,41.091351,29.010343,92.44,600,1600,15
12508368,41.067975,28.997703,55.4,700,1300,10
12585369,40.992371,28.779151,67.29,800,1200,15
12504354,41.015642,28.896188,152.95,800,1300,15
12509346,41.044833,28.896507,6.5,800,1600,15
12593038,41.100633,28.864732,71.32,1200,1600,10
12576438,41.01527,28.929444,16.8,800,1300,15
12564512,41.08927,29.04976,11.88,700,1300,10
12591128,41.044617,28.782156,79.93,900,1600,35
12561168,40.988281,28.667056,94.79,800,1000,15
12534008,41.081043,28.894226,734.96,600,1600,10
12562121,40.99578,28.712117,59.66,800,1200,10
12593206,41.089107,28.87527,17.85,900,1200,15
12585110,41.006733,28.933975,50.57,900,1300,7
12561508,41.014009,28.548014,15.75,800,1200,10
12532594,41.048508,28.859964,82.5,900,1200,15
12560162,40.98166,28.721,231.56,900,1030,15
12557538,41.016668,28.646325,192.7,600,1600,20
12559388,40.977722,28.870897,21.57,800,1600,15
12566504,41.099781,28.991386,37.4,700,1300,10
12509400,41.063611,28.841533,92.72,600,1600,15
12589070,41.063303,28.679122,31.08,850,1300,15
12570173,41.069595,29.000051,30.4,700,1300,10
12560327,41.018813,28.587468,27.45,800,1500,15
12537003,41.008997,28.841575,107.29,900,1500,35
12520690,41.076337,29.016809,7.08,700,1200,5
12562084,40.996223,28.706906,208.16,600,1600,15
12520735,41.07708,29.00879,653.14,1000,1200,20
12557699,41.0621,28.637779,216.5,800,1200,10
12533062,41.003,28.870942,16.2,600,1600,15
12558278,41.001889,28.935553,39.2,800,1300,15
12570003,41.060946,29.006647,86.63,800,1000,15
12538044,41.029562,28.812965,14.4,900,1000,10
12538299,41.026096,28.818912,20.25,800,1100,30
12535017,41.060108,28.710955,94.18,800,1400,20
12579063,41.01292,28.908184,40.92,700,1500,15
12559689,40.995835,28.885989,132.55,600,1600,15
12569136,41.01565,28.971969,52.5,850,1000,10
12584033,41.180227,28.893771,67.09,800,1200,15
12533085,40.992245,28.843916,73.84,800,1600,10
12579395,41.056122,28.993777,13.19,1000,1300,15
12558260,40.992763,28.896634,18.35,600,1600,15
12509466,41.065862,28.838089,79.88,600,1600,15
12556293,41.063373,28.671666,167.2,600,1200,5
12509484,41.04882,28.88331,45.78,600,1600,10
12538284,41.038272,28.829521,206.33,800,1000,15
12560171,40.983591,28.708069,158.68,1030,1130,15
12556511,41.057746,28.715042,186.78,1300,1600,15
12539499,41.073666,28.904895,50.28,830,1100,15
12566489,41.098384,28.986486,24.1,700,1300,10
12579188,41.047173,28.995333,54,800,1100,15
12592156,41.070736,28.902614,89.75,900,1200,20
12592314,41.05081,28.778754,65.14,1200,1600,15
12556369,41.149231,28.62788,263.15,600,1100,60
12585347,41.001146,28.797388,96.25,800,1200,15
12558204,41.000781,28.907223,24.35,600,1600,15
12591219,41.088473,28.80038,433.63,800,1600,20
12558217,40.986795,28.904323,105,700,1400,15
12592173,41.069272,28.90725,39.83,900,1200,20
12557610,41.037206,28.648696,211.7,600,1200,15
12510654,41.134237,28.474175,14.09,800,1500,15
12541022,41.088838,28.927148,42.95,600,1300,10
12592172,41.078814,28.921908,19.16,900,1400,20
12568583,41.054129,29.026691,79.62,800,1000,5
12504032,41.040272,28.881494,347.28,600,1600,10
12564471,41.066036,29.018567,93.65,700,1200,5
12583195,41.031432,28.881549,57.91,1000,1500,20
12541127,41.076703,28.937616,44.58,600,1600,10
12579291,41.038732,28.985533,36.29,800,1000,15
12503410,41.078805,28.998765,95.41,900,1100,15
12533162,40.992893,28.853535,400.83,800,1000,10
12541035,41.092357,28.948622,1394.25,600,1600,15
12566197,41.091248,28.99875,38.94,700,1400,5
12583190,41.004543,28.85244,35.9,1000,1500,35
12584126,41.189312,29.045169,30.4,800,1600,5
12541134,41.061915,28.928709,19.45,1000,1100,10
12591107,41.013774,28.786781,53.72,800,1200,40
12504327,41.039966,28.881728,72.24,800,1300,10
12570070,41.068786,28.99968,168.15,600,1600,15
12585290,40.989957,28.778725,70.36,900,1600,25
12542070,41.01503,28.928635,90.01,700,1000,30
12593090,41.089432,28.868815,176.11,1200,1600,15
12523302,41.075728,28.129463,490.1,1000,1200,10
12561185,40.991347,28.715717,153.98,830,930,18
12555108,41.011284,28.660017,62.1,800,1600,20
12576060,41.129433,29.043217,127.92,800,1300,15
12593148,41.091781,28.86509,22.45,530,1430,5
12569320,41.015261,28.975753,29.21,800,1200,15
12588078,41.0053,28.6527,48.01,900,1000,15
12535076,41.13903,28.463894,207.58,800,1600,6
12561517,41.02291,28.587577,28.73,1200,1400,10
12503240,41.073403,29.020422,27.23,1000,1500,5
12548139,41.04395,28.663653,70.8,1000,1300,15
12557602,41.064923,28.604224,649.05,700,1100,20
12560277,40.979396,28.729896,7.15,700,1200,10
12558274,41.007576,28.899081,66.41,800,1300,15
12576348,41.015891,28.931507,388.6,800,1200,15
12555149,41.019148,28.633456,9.75,900,1300,10
12520373,41.109364,29.021758,100,600,1600,5
12556548,41.062444,28.67924,9.6,800,1600,20
12539812,41.021034,28.867164,79.68,800,1300,15
12591133,41.185631,28.740149,19.46,800,1200,25
12584374,41.124532,29.054159,33.3,700,1300,10
12562096,41.014276,28.692129,25,1000,1200,10
12563707,41.046211,28.932938,87.7,700,1300,10
12588056,41.064424,28.699726,107.91,800,1200,30
12568548,41.043206,29.004014,105.33,600,1600,10
12563538,41.042021,28.919073,51.93,600,1600,10
12569108,41.009158,28.954353,86,600,1200,20
12545122,40.999664,28.8601,18.32,600,1600,10
12557434,41.108556,28.810106,144.81,1200,1600,15
12570081,41.07667,28.992928,72.05,600,1600,10
12583365,40.960298,28.837475,98.7,800,1400,15
12579237,41.05116,28.995794,17.33,800,1300,15
12556534,41.153906,28.621247,10.24,600,1200,25
12558281,41.004392,28.940235,1362,900,1200,15
12558126,40.986535,28.90422,62.12,800,1600,5
12585433,41.006525,28.795401,12,1000,1500,15
12545522,41.002374,28.818044,158.75,600,1600,40
12556634,41.060697,28.676827,117.98,900,1200,15
12549566,40.975368,28.658056,10.5,800,1300,15
12567445,41.035885,28.982795,4,600,1600,10
12538018,41.058418,28.842169,777.5,650,1100,5
12536082,41.03874,28.779453,51.73,1200,1600,15
12503471,41.078816,29.004331,57.15,700,900,10
12535060,41.063062,28.686247,151.68,600,1600,15
12576337,41.020489,28.946927,289.13,600,1600,15
12576387,41.028973,28.94353,70,700,1200,15
12515216,41.082729,28.892743,99.81,600,800,15
12559399,40.995834,28.886007,100.6,900,1200,10
12509261,41.067892,28.896533,279.45,700,1000,15
12567417,41.02849,28.974583,121.83,900,1000,15
12545746,41.010118,28.830617,190.4,600,1600,10
12509313,41.065246,28.840094,65.33,600,1600,30
12584333,41.16807,29.057106,29.63,700,1200,5
12539765,41.059364,28.913115,64.9,600,1600,15
12591230,41.074951,28.790657,39.62,800,1600,10
12583451,40.970653,28.839404,46.98,800,1300,15
12554149,41.002702,28.618168,301.86,900,1200,15
12579138,40.990184,28.900244,29.87,800,1400,15
12503469,41.076033,29.013296,73.57,600,1600,15
12556517,41.086112,28.74237,49.1,1300,1600,15
12557558,41.021768,28.687811,23.45,1000,1200,20
12508337,41.063893,28.977437,206.97,1000,1200,10
12560328,40.979732,28.71229,35.15,800,1500,15
12593132,41.10027,28.863044,75.04,600,1600,15
12561476,41.075804,28.245124,25.04,600,1600,15
12532496,41.048521,28.859807,41.87,800,1600,15
12593188,41.132754,28.834546,229.94,900,1300,15
12563649,41.039751,28.92125,245.98,600,1600,10
12556566,41.059672,28.676317,66.44,800,1400,15
12542072,41.014236,28.933014,66.12,700,1200,15
12541060,41.07558,28.946513,115.83,530,1430,10
12577168,41.081171,28.894333,371.15,600,800,10
12538152,41.038727,28.824693,64.51,900,1200,15
12585408,41.003371,28.79795,318.6,900,1200,15
12568599,41.057346,29.000371,28.53,800,1300,15
12576435,41.015051,28.933295,2813.9,800,1000,25
12588222,41.005788,28.659936,415.38,800,900,20
12569274,41.002264,28.979373,63.33,800,1600,10
12563535,41.027962,28.908827,13.46,700,1500,10
12593203,41.102977,28.862106,36.93,800,1200,15
12576086,41.042919,28.986708,67.33,1000,1300,10
12563507,41.035679,28.914091,450.77,600,1600,10
12504351,41.053718,28.872584,60.62,800,1700,15
12566513,41.093874,28.997902,220,700,1300,10
12585175,40.996031,28.874044,126.04,800,1200,20
12535172,41.056238,28.672004,828.05,600,1600,15
12548079,41.045706,28.663982,40,800,1600,8
12533060,41.005556,28.869074,31.45,600,1300,15
12060418,41.034507,28.680351,1983,800,1500,20
12536110,41.029531,28.768027,81.06,800,1400,15
12563508,41.033793,28.902245,199.02,900,1200,10
12569388,41.010657,28.961854,167.44,900,1200,10
12576154,41.013033,28.929062,34.61,800,1200,25
12532656,41.048268,28.851211,24.05,800,1300,15
12555023,40.990929,28.661571,99.7,730,930,20
12588138,41.004581,28.626103,19.8,800,1000,10
12588292,41.008532,28.657502,299.2,800,1200,10
12538297,41.092944,29.004411,5,800,900,10
12545628,40.992417,28.844093,74.05,600,1600,15
12550159,41.139235,28.358295,621.75,700,1200,15
12538228,41.026467,28.829062,47.08,1200,1300,15
12594160,41.183296,28.708088,40.5,1100,1400,15
12508339,41.066867,28.996289,127.15,800,1300,10
12561533,41.021808,28.579961,11.8,700,1200,10
12509256,41.079011,28.883958,64.03,830,1400,30
12588040,41.002573,28.653932,18.7,800,900,10
12594060,41.107828,28.757536,108.68,600,1600,15
12556663,41.058211,28.668834,26.4,900,1300,10
12594043,41.100302,28.790172,46.46,800,1400,15
12594132,41.105096,28.759139,81.98,800,1000,15
12537128,41.01154,28.815385,4.5,600,1600,10
12508245,41.061745,28.992553,555.63,800,1100,10
12515334,41.178275,28.889806,33.4,1000,1400,15
12559735,40.978193,28.850685,78.5,700,1300,20
12564467,41.073641,29.017934,81.97,700,1200,5
12569241,41.016927,28.931241,9.6,700,1200,5
12591198,41.062105,28.809781,123.65,900,1600,25
12576293,41.010286,28.931438,90.22,900,1600,5
12560138,41.002759,28.71397,212.5,700,800,20
12532492,41.036134,28.857694,126.04,1200,1600,15
12584115,41.173195,29.051349,60.05,800,1500,20
12537150,41.01557,28.878169,8.1,600,1600,15
12549563,40.976547,28.655705,116.44,800,1300,15
12592372,41.041098,28.790228,24.9,900,1300,15
12566472,41.094324,28.98717,50.4,800,1300,10
12559739,40.985584,28.878908,32.1,800,1300,15
12563689,41.062598,28.897423,153.9,800,1300,15
12567519,41.03378,28.984186,9.77,1100,1200,10
12556667,40.960439,28.82309,36.15,800,1300,15
12593180,41.11393,28.856253,16.8,800,1200,10
12560260,40.979698,28.717796,40.21,900,1100,10
12567347,41.030838,28.988621,98.13,1000,1300,20
12570156,41.064854,29.009802,154.13,800,1300,15
12593195,41.091075,28.864084,12.72,600,1600,15
12519125,41.180418,28.882762,115.45,700,1200,5
12584337,41.17295,29.051624,58.78,800,1300,10
12504243,41.015924,28.883331,25.1,600,1600,5
12583459,40.961824,28.824685,31.49,800,1300,15
12591104,41.056636,28.789242,79.34,900,1600,25
12567438,41.03617,28.984469,23.01,600,800,15
12548059,41.039992,28.661718,112.53,900,1300,15
12532245,41.035549,28.893891,60.9,600,1600,10
12568590,41.04911,29.002577,17.25,800,1300,10
12535030,41.075467,28.750585,69.14,600,1600,10
12564302,41.066564,29.015855,43.25,700,1200,5
12569324,41.051871,28.964789,268.06,600,1600,10
12561509,41.018824,28.596127,12.62,800,1200,10
12579355,41.042733,28.998984,40.91,600,1600,15
12539566,41.07586,28.923008,287.45,600,1600,10
12536047,41.036274,28.774684,48.45,700,900,15
12508367,41.068724,28.986696,24.7,700,1300,10
12545441,41.035444,28.827314,149.63,900,1600,15
12591110,41.050117,28.799017,41.29,900,1600,25
12593212,41.107322,28.859979,46.34,1030,1200,10
12578122,41.083597,29.003692,92.86,800,1100,20
12535047,41.074168,28.728377,69.9,600,1600,15
12585296,41.102986,28.605576,183,900,1600,15
12594054,41.107038,28.787315,20,600,1600,15
12566417,41.098448,28.997133,148.8,800,1100,20
12556610,41.057601,28.668251,86.63,800,1600,8
12520528,41.140397,29.047164,25.5,700,1400,15
12588100,41.005296,28.628885,150.85,900,1700,15
12568485,41.043925,29.001703,115.68,600,1000,15
12559696,40.992216,28.83248,409.6,700,1300,15
12536061,41.00718,28.775676,44.83,700,900,15
12588324,41.012434,28.643203,86.1,800,1300,15
12558282,40.99278,28.894211,13.8,800,1900,15
12548138,41.015967,28.673285,15.22,800,1300,15
12556452,41.153099,28.618934,17.97,600,1200,20
12541136,41.064014,28.909817,13.5,900,1100,5
12548110,41.020073,28.664715,17.98,900,1300,15
12558235,41.007555,28.905214,16,600,1200,15
12555146,41.016864,28.64933,88.15,700,1300,10
12585342,41.006277,28.812397,874.7,600,1600,15
12570068,41.059078,28.990465,11.7,600,1600,15
12592339,41.056998,28.803901,59.34,900,1200,15
12536103,41.038516,28.782614,91.63,800,1000,20
12578125,41.099,28.994786,80.06,900,1500,30
12520651,41.083139,29.002936,108.31,800,1300,20
12501873,41.0706,28.975353,18.85,700,1300,10
12509475,41.056457,28.850353,38.42,1000,1400,15
12533084,40.992525,28.845546,43.37,900,1600,5
12545442,41.010246,28.830143,136.27,900,1500,35
12585166,41.002828,28.781858,43.83,900,1600,30
12591341,41.065271,28.793243,88.5,800,1200,15
12509445,41.052491,28.875013,39.24,600,1600,15
12591334,41.073623,28.79575,705.75,800,1200,15
12548136,41.043992,28.678251,52.76,800,1300,15
12538243,41.023923,28.814582,30.13,600,1600,10
12563299,41.044266,28.896095,25.5,800,1600,5
12569289,41.014257,28.973375,28.27,600,1000,10
12592320,41.053518,28.774636,90.1,700,900,15
12538154,41.020481,28.826951,39,1000,1600,15
12504289,41.037421,28.882743,271.56,800,1600,10
12567439,41.030869,28.973696,34,1000,1300,10
12554159,41.025307,28.626816,14.39,900,1400,10
12566261,41.088411,29.020106,1216.25,700,1300,13
12570130,41.067343,29.002809,217.88,800,1000,5
12519089,41.087902,29.056247,20.07,800,1000,10
12060419,41.074922,28.654838,2619.3,700,1200,30
12515335,41.179978,28.885065,54.45,1000,1200,10
12594096,41.106031,28.78715,318.84,800,1600,5
12560151,40.9772,28.739704,62.7,1200,1300,10
12533154,41.001187,28.862453,23.6,800,1300,15
12515243,41.056035,28.950923,47.78,600,1200,10
12549428,40.97639,28.655523,39.8,800,1200,10
12561351,41.131636,28.47228,94.38,1100,1200,15
12564259,41.072532,29.02797,21.74,600,1600,15
12535181,41.07089,28.726246,7.8,1100,1500,15
12593045,41.098837,28.891467,103.31,1200,1600,60
12566469,41.116063,28.997984,156.28,700,1200,5
12539831,41.044572,28.867883,136.03,1200,1500,15
12585169,40.997642,28.770061,41.55,900,1600,25
12578145,41.12039,28.999915,46.99,900,1500,30
12508185,41.060241,28.966932,500,800,1000,20
12557520,41.01564,28.645542,46.48,900,1200,20
12562015,41.009666,28.659596,14.7,600,1800,20
12584346,41.234758,29.109529,207.95,600,1600,15
12508308,41.067297,28.991218,16.52,800,1000,5
12556541,41.056301,28.668162,323.85,1000,1600,15
12545668,41.004048,28.841409,29.75,600,1600,10
12564495,41.07034,29.017977,72.75,800,1300,15
12509464,41.055875,28.874354,39.82,600,1600,15
12537181,41.015661,28.837388,11.93,800,1300,15
12533150,41.00706,28.87417,26.83,800,1300,15
12568129,41.062091,28.992217,33.75,700,900,16
12541075,41.0759,28.923023,15.5,800,1000,10
12536102,40.999903,28.765037,278.35,900,1100,15
12556335,41.077867,28.625338,36.26,800,1600,20
12554142,41.024335,28.593888,16,900,1300,10
12576382,41.016901,28.941095,27.72,600,1600,15
12588319,41.004456,28.681683,20.67,700,1000,10
12592378,41.028935,28.809411,46.67,700,1300,30
12555095,41.019161,28.653127,51.42,600,1600,15
12562135,40.998,28.705727,102.86,900,1200,10
12569371,41.007992,28.976459,308.7,700,1000,20
12562162,41.01525,28.702322,44.73,700,1200,10
12563646,41.050225,28.929717,209.18,600,1600,15
12545757,41.006993,28.831606,82.08,800,1300,15
12559745,40.980536,28.876121,38.13,700,1200,15
12539795,41.05927,28.9072,526,600,1600,15
12588281,41.005723,28.660993,1005.88,600,1600,15
12559654,40.978914,28.879532,668.75,700,1400,15
12594067,41.184187,28.742913,30.58,600,1600,15
12532634,41.048626,28.839283,57.8,700,900,15
12588265,41.0093,28.642742,227.5,600,1600,20
12559520,40.980868,28.875963,74.33,700,1000,20
12535107,41.058438,28.72994,8.63,900,1300,15
12584369,41.192821,28.903578,17,600,1600,15
12532595,41.056142,28.839783,42,600,1600,10
12515246,41.077433,28.97102,25.79,600,1600,15
12585144,40.992978,28.791937,75.06,900,1600,30
12592364,41.035671,28.810963,47.5,800,1000,30
12534073,41.079767,28.906857,9.6,600,1600,15
12548130,41.038644,28.663293,23.17,800,1300,15
12501012,41.066692,28.974287,130.42,600,700,5
12583197,41.001684,28.834437,54.51,900,1500,35
12556535,41.154577,28.620865,36.88,600,1200,25
12584102,41.169157,29.056306,73.4,830,1100,20
12566490,41.097614,28.986452,119,700,1200,10
12539756,41.065647,28.933847,5.6,600,1300,10
12519190,41.1139,29.023315,129.69,800,1300,15
12556633,41.064101,28.665979,83.4,900,1400,15
12579266,41.045948,28.994417,40.2,700,1200,5
12564494,41.075027,29.018726,6,700,1100,10
12519140,41.108599,29.022478,73.34,700,1200,5
12554104,41.022076,28.58654,34.11,800,1400,15
12567496,41.030412,28.981928,17.18,800,1200,15
12570164,41.074815,29.000582,66.76,800,1200,15
12583390,40.964313,28.799176,40.32,600,1600,15
12536045,41.036301,28.7847,61.29,900,1400,15
12504338,41.020323,28.900833,37.5,700,1300,15
12556563,41.072384,28.689549,238.56,900,1400,10
12538014,41.029417,28.82834,73.75,800,1300,15
12559377,40.995026,28.865011,151.34,800,1600,15
12532642,41.031857,28.843616,23.49,1000,1300,15
12504341,41.016243,28.890164,27.6,800,1300,15
12532653,41.039746,28.84612,116.67,800,1300,15
12538123,41.030492,28.828725,84.05,1200,1400,15
12539590,41.076266,28.901449,79.93,1300,1600,11
12579402,41.052428,28.980583,55.2,1100,1400,10
12593035,41.183142,28.741928,575.48,600,1100,20
12564277,41.080717,29.035394,96.57,700,1200,5
12578162,41.083039,28.989572,47.09,800,1300,15
12567255,41.035352,28.977771,190.04,650,1400,5
12556205,40.982849,28.725637,6,600,1600,5
12545665,41.009824,28.815126,9.24,900,1600,10
12564505,41.085405,29.046234,37.5,700,1300,10
12561293,41.044722,28.630151,12,700,1100,15
12566501,41.090638,29.005001,112.66,700,1300,10
12576308,41.022915,28.954325,20.46,800,1400,30
